Giotto began to express the human form more realistically. Although his forms seem primitive compared to those of the Renaissance artists, he was the first to attempt to bring back the realism of Roman art. He also began to develop techniques of perspective in paintings to achieve depth. Most of his art was in the form of plaster-based frescoes on the walls of chapels and churches.	Q: Who was the first to attempt to bring back the human form in art during the middle ages?/A: Giotto##Q: Which type of art did Giotto try to bring back?/A: Roman realism##Q: What techniques give depth in paintings?/A: perspective##Q: What type of art did Giotto make?/A: plaster-based frescoes
As the prestige of the Papacy began to decline, national consciousness began to increase; this nationalism was manifested in literature written in national languages, or vernacular, instead of traditional Latin. This use of the vernacular opened up such that cultural peculiarities could be more naturally expressed. This allowed literature to feel more realistic and human to the readers, and is why pieces such as The Canterbury Tales are considered depictions of life in the times in which they were written.	Q: As the prestige of the Papacy began to decline, _____ began to increase/A: 
national consciousness##Q: How did natoinalism manifest itself in the middle ages?/A: literature written in national languages instead of latin##Q: How did use of vernacular in middle ages literature change liturure?/A: It made it seem more realistic to readers
Dante Aligheri was born in 1265 in Florence, Italy. His family was not rich but was considered an aristocratic line. He was taught by Brunetto Latini, who trained him in the classical liberal arts, including Latin and Greek. Yet, Dante set out to embrace his vernacular language and began to write The Divine Comedy in his local Tuscan dialect. Today he holds a place in history as the first author to do so. Aligheri considered his work a comedy due to the differences between his Italian writing style and the great Latin tragedy. His three-part epic poem sarcastically criticized the Church and commented on a variety of historical and contemporary individuals. The most important of these figures is Virgil, the Latin poet, who plays the role of Dante's guide through the afterlife. Dante's personal feelings towards many people are also evident in his writing. In the deepest layer of hell he punishes those for whom he personally had the greatest disdain. Much of this personal disdain came from his position as a politician in Florence. One of the victims of his deepest layer of hell is Boniface VIII, a pope whose political policy of expansion he opposed. Each of the poem's parts portray degrees of salvation, with "Inferno" being Hell, "Purgatorio" being Purgatory, and "Paradiso" being Heaven. Inferno includes many of the archetype depictions of hell including the River Styx, and the ferry man Charon who carries people across the river. 	Q: When was Dante Aligheri born?/A: 1265##Where was Dante Aligheri born?/A: Florence, Italy##Q: Who trained Dante Aligheri?/A: Brunetto Latini##Q: Who wrote the Divine Comedy?/A: Dante Aligheri##Q: What language is the Divine Comedy written in?/A: a local Tuscan dialect##Q: Why did Dante Aligheri consider his Divine Comedy a comedy?/A: It differed from the great Latin tragety
Chaucer's The Canterbury Tales, a collection of stories, exposed the materialistic, worldly interests of a variety of English people. This collection of stories was set in a frame based around a trip to Canterbury as a pilgrimage to the shrine of Saint Thomas Becket. The stories are the individual tales of thirty people making this pilgrimage. The accounts range from romance to family to religion, providing a cross section of society at the time. A large percentage of the populace, and therefore a large percentage of the characters, seemed more focused on material pleasure than on their eternal souls. The Canterbury Tales is also useful as a study of English vernacular at the time. It is a classical example of Middle English that linguists and those studying medieval and early modern England continue to use to this day. 	Q: What type of people were the Canterbury Tales about?/A: English People##Q: Why were people traveling to Canterbury in the Canterbury tales?/A: a pilgrimage to the shrine of Saint Thomas Becket##Q: How many people does the Canterbury Tales follow?/A: thirty##Q: What type of English is the Canterbury tales a classic example of?/A: Middle English
The Hundred Years War was a very complex war, fought between France and England (with the occasional intervention of other countries), over three main conflicts. In particular, the nations fought over control of the Gascony region in France, rebellions supported by Britain in French cloth production towns, and English claims to the French throne after the death of Charles IV.	Q: What two countries was the Hundred Years War fought between?/A: France and England##Q: How many conflicts was the Hundred Years War over?/A: 3##Q: What were the three conflicts in the Hundred Years War?/A: control of the Gascony region in France, rebellions supported by Britain in French cloth towns, and English claims to the French Throne##Q: Which French King's death let England claim the French throne in the 100 Years War?/A: Charles IV
The war, initially sparked by a dispute over who would become King of France after the death of King Charles IV, quickly became an amazingly complex and multi-faceted war. King Edward III and his son Edward, commonly known as "The Black Prince", invaded Aquitaine, a huge region in southwest France claimed by England. As time went on, the Kings of England and France involved themselves in many more operations, ranging from a civil war in Brittany, trade disputes in what became Belgium, even a war in Castile. The three major battles of the Hundred Years War, Crecy, Poitiers, and Agincourt, were resounding English victories, the flower of French nobility being cut down at every battle. However, even though the English won every major battle and many of the smaller ones, relatively poor England was never able to subdue southern France, by far the wealthiest portion of France, which eventually led to the English losing the war. 	Q: What English King and his son invaded France in the Hundred Years War?/A: King Edward III##Q: What was King Edward III's son known as?/A: "The Black Prince"##Q: What were the three major battles in the Hundred Years War?/A: Crecy, Poitiers, and Agincourt##Q: Who won the three major battles of the Hundred Years War?/A: the English##Q: Who ultimately lost the Hundred Years War?/A: the English##Q: Why did the English eventually loose the Hundred Years War?/A: they were too poor
From the 6th to 10th centuries, there were few commerce centers and only small merchant classes in Europe. What long-distance trade there was usually focused on luxury goods for the nobility and church elites, and was mediated by traveling merchants such as Syrians or Jews. Crafts were carried on locally in manors. Populations were not large enough to support further economic developments, and Viking and Arab attacks made trade routes hazardous.	Q: What groups mediated trade in the middle ages?/A: Syrians and Jews##Q: Why were trade routes hazardous in the middle ages?/A: Viking and Arab attacks
During the High Middle Ages of 1000-1500, long distance trading became safer and thus more profitable. As a result, craftsmen moved into growing centers of trade, forcing lords and serfs to have to get their goods from these centers of trade. Towns formed leagues and urban federations, or communes, that worked together to fight crime or deal with monarchs and nobles. Guilds also arose, allowing for the collective supervision of affairs - the work was done by reliable people, and the guilds provided for vocational education. The spirit of the medieval economy, however, was to prevent competition.	Q: What was a result of long distance trade becoming safer in the middle ages?/A: craftsmen moved to growing centers of trade##Q: What did the guilds provice to people in the middle ages?/A: vocational education##Q: What did the spirit of the middle ages economy try to prevent?/A: Competition
The rise of towns had an emancipating effect. They forced the lords to offer freer terms to the peasantry. Often, peasants earned freedom in return for an annual payment to the lord. Allowing large numbers of people to move from agricultural to industrial work in the towns brought economic acceleration. Indeed, a sort of handicraft industrial revolution took place during the 12th and 13th centuries, especially in the Low Countries where great cloth-making centers such as Ghent and Bruges accumulated much wealth and stimulated growth in Western Europe generally. The Hansa, a widespread league of North Sea, Norwegian and Baltic trading towns, emerged in this period, opening up Scandinavian resources to supply Western Europe with furs, timber, beeswax, and fish.	Q: What did people moving from agricultural work to industrial work accelerate in the Middle Ages?/A: the economy##Q: What good's revolution took place in the 12-13th centuries in the Low Countries?/A: handicraft##Q: What was The Hansa in the middle ages?/A: a league of Scandinavian trading towns
The High Middle Ages also saw Europeans returning from Crusades in the Middle East, where they had developed tastes for goods not produced at home. These homecomings introduced medieval Europeans to exotic spices, silks, fruits, drugs, and other eastern products for the first time. Cities around the Mediterranean took part in the trade that developed, with Venice becoming the richest port of entry for Asian goods, the base from which Marco Polo and his companions set forth on their journey to China. 	Q: What did the Crusades introduce the Europeans to?/A: exotic goods such as spices and fruits##Q: What city became the richest port for the entry of Asian goods in the Middle Ages?/A: Venice##Q: From what city did Marco Polo set off?/A: Venice
During this same time period, the monarchies began to grow, and as a result people began to see the formation of unified nation-states. Kings sent executive orders and began to institute royal courts, and they lived off of money from the manors that they owned and fees from their vassals. The king's royal council was a group of his vassals that advised him on state matters, which resulted in the formation of basic departments of government. When representatives of towns began to meet, this was an early formation of basic parliaments. These parliaments didn't have the ability to dictate to the king, but could state grievances and the king could act upon them. This was a basic sort of legislation.	Q: During what period did unified nation-states begin to form?/A: the High Middle Ages##Q: Who made up the King's royal council in the High Middle Ages?/A: Vassals##Q: What did the King's royal council eventually turn into?/A: basic departments of government##Q: What happened when the representatives of towns begain to meet in the middle ages?/A: an early form of parliaments##Q: How could the parliaments make their case to the king?/A: they could state grievances to the king
In addition, the formation of these parliaments led to the establishment of the three estates: the first estate, which was encompassed by the clergy; the second estate, made up of the landed and noble class; and the third estate, or the burghers of chartered towns. England had two houses of parliament - the House of Lords and the House of Commons. The House of Commons allowed lesser landholders to become members. 	Q: What was the first estate in the middle ages?/A: the clergy##Q: What was the second estate in the middle ages?/A: landed and noble class##Q: What was the third estate in the middle ages?/A: burghers of chartered towns
Black Death, or Bubonic Plague, hit Europe in 1347. Transmitted primarily by fleas and rats, the bacteria Y. Pestis swept across the continent, killing one third of the population by 1351. The bacteria is thought to have been endemic among rodent populations on the Asian steppes, and jumped to humans in Europe with great virulence. The onset of the disease was sudden; the symptoms were fever, weakness, delirium, lung distress, and dark-colored swellings (buboes) in the neck, armpit and groin areas. Quite often, those infected died within 1–2 days, including young and previously healthy individuals. 	Q: What was the black death transmitted by?/A: fleas and rats##Q: What is the name of the bacteria for the Black Plague?/A: Y. Pestis##Q: How long did the Black Death take to kill in the middle ages?/A: 1-2 days
The revival of trade and commerce increased the potential for the spread of communicable diseases. Europe had not suffered a continent wide plague since the plague of Justinian in 535, and the unexposed populations of 1348 had no inherited immunity. Though prosperity had risen, nutrition and sanitation for most Europeans were very poor by modern standards, decreasing immune resistance in general. Many adults had also suffered as young children in the Great Famine of 1316-1321, when several years of cold and wet weather caused crops to fail across the continent. This experience in childhood may also have compromised their resistance to the plague bacillus in later life.	Q: The rise of _____ increased the potential for the spread of communicable diseases./A: trade and commerce##Q: What event could have compromised immune resistance to the Black Plague?/A: The Great Famine of 1316-1321
The plague is thought to have been brought to Europe during a Mongol attack on Kaffa (in the Black Sea); when sickness forced the Mongols to abandon their attack, they catapulted a few plague victims into town before leaving. Ironically, this became a common practice for Europeans in castle siege. From there, merchants spread the disease to Constantinople, where it propagated throughout Europe, first by ship to Mediterranean ports such as Messina and Genoa, and then by land in all directions.	Q: The black plague is thought to have been brought to Europe during an attack by whom?/A: the Mongols##Q: Where were the Mongols attacking when they transmitted the Plague?/A: Kaffa##Q: Where is Kaffa?/A: in the black sea##Q: How did the Mongols transmit the plague in Kaffa?/A: They catipulted plague victims into town##Q: Where did the Black Plague spread to Europe from?/A: Constantinople
A shortage of wood fuel, due to cutting of forests for agriculture, resulted in the shutting down of bath houses which relied on burning wood to heat the water. Particularly in winter, only the rich could afford to bathe. This further contributed to poor hygienic conditions. Cities were also very poorly designed for hygiene. Citizens commonly dumped waste into the street which attracted rats, and thus fleas. Living in cities was also very close, which meant that fleas had little area to travel to infect another person.	Q: Why was there a shortage of wood fuel during the Black Plague?/A: cutting of forests for agriculture##Q: What did the shortage of wood fuel result in during the black plague?/A: shutting down of bath houses##Q: What did shutting down of bath houses contribute to during the black plague?/A: poor hygenic conditions##How is the Black Plague transmitted?/A: by fleas
The plague was blamed on many things in particular the Jews were a common scapegoat for the plague, including city leaders claiming that members of the Jewish community had poisoned the water supply, or spread a poisonous salve on the gates of the city.	Q: What group was a scapegoat for the Black Plague?/A: Jews##Q: What did city leaders claim that the Jews did to transmit the Plague?/A: poisoned the water supply
It is important to understand that Europeans did not understand the real cause of the plague. To them the plague was a curse brought on them by their lack of piety, or the failings of the church, the cities' Jewish population, or even the configuration of the stars. Others even attributed the plague to bad air. To combat it, they carried kerchiefs or bags of "aromatics" that they could hold to their noses as needed. (The opinion of Europe's leading medical faculty, at the University of Paris, was that the outbreak was brought on by an unfavorable astrological alignment in the year 1345). Lacking the real facts, many Europeans' attempts to quell the disease actually helped it spread.	Q: What did the Europeans think caused the Plague?/A: they didn't understand what caused it; supernatural##Q: If people thought that the Black Plague was due to bad air, they tried to combat it using _____/A: aromatics
Some people thought the plague was punishment by God against sinners. The flagellants arose as a result. Flagellants whipped themselves to bleed, prayed for mercy, and called upon their congregations to repent sins. Wandering over plague-stricken central Europe, many groups of flagellants turned to banditry and violence. Towns and feudal lords eventually prohibited them or even tried to wipe them out. In addition, violence against Jews broke out, and mobs killed all who refused baptism. Many Jews were forced to flee their homes.	Q: What did the Flagellants believe about the Plague?/A: It was a punishment by God##Q: Wandering over plague-stricken central Europe, many groups of flagellants turned to _______/A: banditry and violence##Q: Mobs killed people who refused _____ during the Black Plague?/A: people who refused baptism
Physicians in medieval Europe used a mixture of trial-and-error methods and classical Greek or Roman sources to care for their patients. Without knowledge of microorganisms, or the role of rats and fleas in spreading the infection, doctors were unable to cure infected victims or limit the spread. As a result, plague sufferers survived or perished according to the general state of their health, and whatever genetic resistance they happened to possess. 	Q: What two methods did doctors combine to treat their parents?/A: trial and error and Greek and Roman sources
Massive death opened the ranks for advancement in society, and as a result landlords made more concessions to obtain new tenant farmers. The supply of laborers plummeted, resulting in higher wages for workers. A low grain demand resulted in the drop of overall grain prices. Noblemen lost a portion of their wealth, and became more dependent upon monarchs and war for income and power.	Q: What did massive death in the Black Plague do to wages?/A: wages rose##Q: What happened to Noblemen in the Black Death?/A: they lost wealth and become dependent on monarchy
Additionally, the plague resulted in the improvement of living standards for the peasantry and the urban working population. Peasants and artisans now had more luxuries and a better diet, and production shifted from manufacturing for a mass market to a small luxury market. However, the monetary disparity grew, as fewer people possessed proportionately greater money.	Q: How did the black plague change the living standards for the working class?/A: they had better working standards##Q: What happened to the monetary disparity during the Black Plague?/A: It grew
Finally, Europeans saw that the church's prayer did not cure the plague, and that even leaders of the church were dying. This caused the general populace to lose a great deal of faith in the church, and opened the door to many new and local religious movements which had previously been suppressed, a factor which helped prepare the coming of the Reformation a century later. 	Q: What did people seeing that the church's prayer did not cure the plague cause?/A: people lost a great deal of faith in the church?##Q: What did people loosing faith in the church during the Black Plague cause later?/A: the Reformation
As explained earlier, the plague contributed to the people's loss of faith in the church. However, some more ardent believers would have regarded such a plague as being sent from God to punish the world for its sins. The church of the day would have played upon such a notion so as to encourage more ardent belief and to attack any dissenters. 	Q: What did people who gained faith in religion from the Black Plague think?/A: the Plague was meant to punish people
John Wycliffe, an English priest and professor at Oxford, founded the Lollard movement. The Lollards argued that salvation didn't have to come through the pope, and that the king was superior to and more important than the pope and religion. He said that Bible reading and prayer were important to religion, not the interpretation by priests. He was one of the first to set out to translate the Bible into a vernacular language rather than using the Latin Vulgate. He also objected to the extreme wealth of the church and clergy. 	Q: Who founded the Lollard movement?/A: John Wycliffe##Q: Where did John Wycliffe live?/A: Oxford##Q: What did the Lollards believe was more important than the biblical interpreion of preists?/A: Bible reading and prayer##Q: Who was one of the first people to translate the bible into a vernacular language?/A: John Wycliffe
Jan Hus, by forming the Hussites, attempted to bring about reforms like those attempted by Wycliff in England. Hus was a priest in Bohemia when he learned of Wycliff's teachings. While the people around him thought them heretical and forbade them, Jan thought they had a right to be taught. Through his various disagreements and dealings, Hus came to think the church corrupt, and left his native land to pen On the Church, a work which criticized the manner in which it was run. His teachings appealed to the masses, and he developed a group of followers known as Hussites. In 1413, Hus was invited to a council designed to reform the church, but when he arrived he was arrested for his views. The following trial was in many ways just a formality, as he was guilty the moment he stepped in. Hus was burned at the stake on July 6, 1415. 	Q: Who was inspired by Wycliffe to inspire change in mainland europe?/A: Jan Hus##Q: What group did Jan Hus found?/A: Hussites##Q: What work did Jan Hus write?/A: On the Church##Q: What was On the Church's thesis?/A: the church was corrupt##Q: Where was Jan Hus arrested for his views?/A: a council designed to reform the church##Q: How did Jan Hus die?/A: burned at the stake##Q: What year did Jan Hus die in?/A: 1415
The vast corruption in the church also led many to doubt and question its authority. The excess wealth of clergy and the frequency of clergymen having mistresses and illegitimate children was a major concern. The people also questioned the church's sale of indulgences, or receiving payment to forgive people of their sins; nepotism; simony, or the sale of church office; pluralism, or holding multiple church offices; and the extreme luxury of cathedrals. 	Q: What do indulginces give?/A: forgivness for sins
In 1305, the King of France invited the Pope to move the headquarters of the Church away from Rome, a city plagued by warring local factions, to Avignon in the Rhone Valley. After Pope Gregory XI's return of the papacy to Rome in 1377, elections were convened for a new Pope. The citizens of Rome, demanding the election of an Italian Pope, forced the Cardinals to elect Urban VI. Dissenting French Cardinals reconvened in Avignon and on their own elected their own pope, Clement VII. The French popes of the Great Schism, referred to by historians as antipopes, held papal power in some regions of Europe, and for 39 years there were two Popes. In an attempt to reconcile this Schism, Conciliarists held a conference at Pisa to elect a new Pope, but could not depose either of the two in power, resulting in a threefold split in the papacy. Not willing to give up, the Pisan convention elected yet another Pope, to the same result.	Q: In 1345, where did the King of France invite the Pope to move the Church to?/A: Avignon##Q: Before the Great Schism, who was Pope?/A: Pope Gregory XI##Q: Before the Great Schism, who did the citizens of Rome choose for the Pope?/A: Pope Urban VI##Q: Before the Great Schism, who did the French Cardinals choose?/A: Clement VII##Q: What do historians refer to the French Popes of the Great Schism?/A: antipopes##Q: Why was a third pope added in the Great Schism?/A: they couldn't decide which of the two to have, so they added another
Finally the Council of Constance (1414–1418) stepped in and called for the abdication of the three popes in power. With the support of the Holy Roman Emperor, the three popes were deposed and Martin V was elected as a single pope, ending the Great Schism. The Council of Constance also took action against John Wycliffe and Jan Hus, two reformers within the Catholic Church. 	Q: What council ended the Great Schism?/A: Council of Constance##Q: Who supported the deposition of the three popes of the Great Schism?/A: Holy Roman Emperor##Q: Who was elected Pope to end the Great Schism?/A: Martin V##Q: Which reformers did the Council of Constance take action against?/A: John Wycliffe and Jan Hus
